File_Path,Highligh_Exist?,Highlight_Info
/BabyView_Bing/01670001/01670001_GX030091_02.14.2024_2024-02-14-23:21:26.zip,No,NA
/BabyView_Bing/01670001/01670001_GX040091_02.14.2024_2024-02-14-23:21:36.zip,No,NA
/BabyView_Bing/01670001/01670001_GX010055_03.04.2024_2024-03-05-19:44:55.zip,No,NA
/BabyView_Bing/01670001/01670001_GX020055_03.04.2024_2024-03-05-19:39:36.zip,No,NA
/BabyView_Bing/01670001/01670001_GX010062_04.24.2024_2024-04-26-18:29:14.zip,No,NA
/BabyView_Bing/01670001/01670001_GX020062_04.24.2024_2024-04-26-18:03:02.zip,No,NA
/BabyView_Bing/01670001/01670001_GX030062_04.24.2024_2024-04-26-17:54:02.zip,No,NA
/BabyView_Bing/01670001/01670001_GX040062_04.24.2024_2024-04-26-17:49:39.zip,No,NA
/BabyView_Bing/01420001/01420001_GX010029_01.22.2024_2024-01-23-18:50:15.zip,No,NA
/BabyView_Bing/01420001/01420001_GX010063_01.24.2024_2024-01-24-20:02:47.zip,No,NA
/BabyView_Bing/01420001/01420001_GX010066_01.31.2024_2024-01-31-22:19:09.zip,No,NA
/BabyView_Bing/01420001/01420001_GX010072_02.05.2024_2024-02-06-20:12:34.zip,No,NA
/BabyView_Bing/01420001/01420001_GX010078_02.07.2024_2024-02-07-19:01:06.zip,No,NA
/BabyView_Bing/01420001/01420001_GX010048_02.26.2024_2024-02-27-18:41:25.zip,No,NA
/BabyView_Bing/01420001/01420001_GX010048_02.21.2024_2024-02-28-12:27:39.zip,No,NA
/BabyView_Bing/01920001/01920001_GX020087_02.14.2024_2024-02-14-23:02:19.zip,No,NA
/BabyView_Bing/01920001/01920001_GX010065_01.24.2024_2024-01-24-19:54:47.zip,No,NA
/BabyView_Bing/01920001/01920001_GX020065_01.24.2024_2024-01-24-19:48:28.zip,No,NA
/BabyView_Bing/01920001/01920001_GX030065_01.24.2024_2024-01-24-19:42:13.zip,No,NA
/BabyView_Bing/01920001/01920001_GX040065_01.24.2024_2024-01-24-19:35:59.zip,No,NA
/BabyView_Bing/01920001/01920001_GX010040_02.07.2024_2024-02-13-18:19:53.zip,No,NA
/BabyView_Bing/01920001/01920001_GX020040_02.07.2024_2024-02-13-18:16:10.zip,No,NA
/BabyView_Bing/01920001/01920001_GX010087_02.14.2024_2024-02-14-22:44:53.zip,No,NA
/BabyView_Bing/01920001/01920001_GX030087_02.14.2024_2024-02-14-23:08:07.zip,No,NA
/BabyView_Bing/01920001/01920001_GX040087_02.14.2024_2024-02-14-23:15:32.zip,No,NA
/BabyView_Bing/01920001/01920001_GX020094_02.21.2024_2024-02-21-23:00:50.zip,No,NA
/BabyView_Bing/01920001/01920001_GX010094_02.21.2024_2024-02-21-22:37:20.zip,No,NA
/BabyView_Bing/02300001/02300001_GX010058_01.22.2024_2024-01-23-04:53:43.zip,No,NA
/BabyView_Bing/02300001/02300001_GX010044_02.21.2024_2024-02-23-17:56:43.zip,No,NA
/BabyView_Bing/02300001/02300001_GX020044_02.21.2024_2024-02-23-17:42:22.zip,No,NA
/BabyView_Bing/02300001/02300001_GX030044_02.21.2024_2024-02-23-17:43:42.zip,No,NA
/BabyView_Bing/02300001/02300001_GX020058_01.22.2024_2024-01-23-05:28:25.zip,No,NA
/BabyView_Bing/02300001/02300001_GX010036_01.31.2024_2024-02-02-20:28:19.zip,No,NA
/BabyView_Bing/02300001/02300001_GX020036_01.31.2024_2024-02-02-19:27:48.zip,No,NA
/BabyView_Bing/02300001/02300001_GX010055_02.28.2024_2024-03-02-00:42:56.zip,No,NA
/BabyView_Bing/02300001/02300001_GX020055_02.28.2024_2024-03-02-00:50:12.zip,No,NA
/BabyView_Bing/02300001/02300001_GX030055_02.28.2024_2024-03-02-00:52:00.zip,No,NA
/BabyView_Bing/02300001/02300001_GX010052_03.04.2024_2024-03-05-19:33:44.zip,No,NA
/BabyView_Bing/02300001/02300001_GX010010_04.15.2024_2024-04-16-17:46:14.zip,No,NA
/BabyView_Bing/02300001/02300001_GX020010_04.15.2024_2024-04-16-17:50:47.zip,No,NA
/BabyView_Bing/01850001/01850001_GX010053_03.04.2024_2024-03-05-19:50:01.zip,No,NA
/BabyView_Bing/01450001/01450001_GX010082_02.12.2024_2024-02-13-00:00:14.zip,No,NA
/BabyView_Bing/01450001/01450001_GX010085_02.14.2024_2024-02-14-22:48:22.zip,No,NA
/BabyView_Bing/01450001/01450001_GX010049_02.21.2024_2024-02-28-09:01:24.zip,No,NA
/BabyView_Bing/01450001/01450001_GX010003_03.06.2024_2024-03-07-00:21:17.zip,No,NA
/BabyView_Bing/01450001/01450001_GX010002_04.25.2024_2024-04-25-20:32:20.zip,No,NA
/BabyView_Bing/02080001/02080001_GX010056_01.22.2024_2024-01-23-04:42:29.zip,No,NA
/BabyView_Bing/02080001/02080001_GX010030_01.24.2024_2024-01-25-17:36:50.zip,No,NA
/BabyView_Bing/02080001/02080001_GX010038_02.05.2024_2024-02-06-23:26:40.zip,No,NA
/BabyView_Bing/02080001/02080001_GX010039_02.07.2024_2024-02-08-22:55:36.zip,No,NA
/BabyView_Bing/02080001/02080001_GX010077_02.07.2024_2024-02-07-18:54:12.zip,No,NA
/BabyView_Bing/02080001/02080001_GX010045_02.21.2024_2024-02-23-17:53:01.zip,No,NA
/BabyView_Bing/02080001/02080001_GX020045_02.21.2024_2024-02-23-17:47:27.zip,No,NA
/BabyView_Bing/02080001/02080001_GX030045_02.21.2024_2024-02-23-17:49:33.zip,No,NA
/BabyView_Bing/02080001/02080001_GX010054_02.28.2024_2024-03-02-00:46:47.zip,No,NA
/BabyView_Bing/02080001/02080001_GX020054_02.28.2024_2024-03-02-00:39:22.zip,No,NA
/BabyView_Bing/02080001/02080001_GX030054_02.28.2024_2024-03-02-00:56:14.zip,No,NA
/BabyView_Bing/02080001/02080001_GX040054_02.28.2024_2024-03-02-00:58:52.zip,No,NA
/BabyView_Bing/02080001/02080001_GX020001_03.06.2024_2024-03-07-00:23:31.zip,No,NA
/BabyView_Bing/02080001/02080001_GX010001_03.06.2024_2024-03-07-00:16:15.zip,No,NA
/BabyView_Bing/02080001/02080001_GX010063_04.24.2024_2024-04-26-17:58:19.zip,No,NA
/BabyView_Bing/02080001/02080001_GX020063_04.24.2024_2024-04-26-17:47:08.zip,No,NA
/BabyView_Bing/01520001/01520001_GX010033_01.29.2024_2024-01-30-19:53:25.zip,No,NA
/BabyView_Bing/01520001/01520001_GX020033_01.29.2024_2024-01-30-19:49:38.zip,No,NA
/BabyView_Bing/01520001/01520001_GX030033_01.29.2024_2024-01-30-20:04:38.zip,No,NA
/BabyView_Bing/01520001/01520001_GX040033_01.29.2024_2024-01-30-20:12:06.zip,No,NA
/BabyView_Bing/01520001/01520001_GX050033_01.29.2024_2024-01-30-20:18:07.zip,No,NA
/BabyView_Bing/01520001/01520001_GX010035_01.31.2024_2024-02-02-19:36:09.zip,No,NA
/BabyView_Bing/01520001/01520001_GX010092_02.21.2024_2024-02-21-22:44:56.zip,No,NA
/BabyView_Bing/01520001/01520001_GX020092_02.21.2024_2024-02-21-23:00:01.zip,No,NA
/BabyView_Bing/01520001/01520001_GX010098_03.04.2024_2024-03-04-19:08:36.zip,No,NA
/BabyView_Bing/01520001/01520001_GX010099_03.04.2024_2024-03-04-19:19:13.zip,No,NA
/BabyView_Bing/01520001/01520001_GX010006_03.06.2024_2024-03-07-00:21:47.zip,No,NA
/BabyView_Bing/01520001/01520001_GX010004_03.06.2024_2024-03-07-00:21:41.zip,No,NA
/BabyView_Bing/01970003/01970003_GX020006_04.29.2024_2024-04-30-21:32:44.zip,No,NA
/BabyView_Bing/01970003/01970003_GX010007_04.29.2024_2024-04-30-21:17:46.zip,No,NA
/BabyView_Bing/01970003/01970003_GX010006_04.29.2024_2024-04-30-21:21:50.zip,No,NA
/BabyView_Bing/01970003/01970003_GX010079_02.07.2024_2024-02-07-18:59:58.zip,No,NA
/BabyView_Bing/01970003/01970003_GX020079_02.07.2024_2024-02-07-19:12:57.zip,No,NA
/BabyView_Bing/01970003/01970003_GX010080_02.07.2024_2024-02-07-19:06:59.zip,No,NA
/BabyView_Bing/01970003/01970003_GX020080_02.07.2024_2024-02-07-19:12:48.zip,No,NA
/BabyView_Bing/01970003/01970003_GX030080_02.07.2024_2024-02-07-19:18:59.zip,No,NA
/BabyView_Bing/01970003/01970003_GX020083_02.12.2024_2024-02-12-23:58:27.zip,No,NA
/BabyView_Bing/01970003/01970003_GX010083_02.12.2024_2024-02-12-23:46:06.zip,No,NA
/BabyView_Bing/01970003/01970003_GX010046_02.26.2024_2024-02-27-18:30:15.zip,No,NA
/BabyView_Bing/01970003/01970003_GX020046_02.26.2024_2024-02-27-18:41:17.zip,No,NA
/BabyView_Bing/01970003/01970003_GX030046_02.26.2024_2024-02-27-18:48:15.zip,No,NA
/BabyView_Bing/01970003/01970003_GX010051_02.28.2024_2024-03-01-19:53:58.zip,No,NA
/BabyView_Bing/01970003/01970003_GX020051_02.28.2024_2024-03-01-19:58:20.zip,No,NA
/BabyView_Bing/01970003/01970003_GX010059_03.06.2024_2024-03-07-17:40:59.zip,No,NA
/BabyView_Bing/01970003/01970003_GX020059_03.06.2024_2024-03-07-17:36:46.zip,No,NA
/BabyView_Bing/01970003/01970003_GX030059_03.06.2024_2024-03-07-17:32:41.zip,No,NA
/BabyView_Bing/02090001/02090001_GX010055_01.22.2024_2024-01-23-04:41:10.zip,No,NA
/BabyView_Bing/02090001/02090001_GX020055_01.22.2024_2024-01-23-05:16:03.zip,No,NA
/BabyView_Bing/02090001/02090001_GX010097_02.26.2024_2024-02-26-22:37:54.zip,No,NA
/BabyView_Bing/02090001/02090001_GX020097_02.26.2024_2024-02-26-22:52:16.zip,No,NA
/BabyView_Bing/02090001/02090001_GX030097_02.26.2024_2024-02-26-22:54:35.zip,No,NA
/BabyView_Bing/01550001/01550001_GX010095_02.21.2024_2024-02-21-22:52:19.zip,No,NA
/BabyView_Bing/02510001/02510001_GX010005_04.29.2024_2024-04-30-21:38:48.zip,No,NA
/BabyView_Bing/02510001/02510001_GX020005_04.29.2024_2024-04-30-21:29:44.zip,No,NA
/BabyView_Bing/02510001/02510001_GX030005_04.29.2024_2024-04-30-21:39:41.zip,No,NA
/BabyView_Bing/02510001/02510001_GX010041_02.14.2024_2024-02-09-16:47:46.zip,No,NA
/BabyView_Bing/02510001/02510001_GX020041_02.14.2024_2024-02-09-16:51:40.zip,No,NA
/BabyView_Bing/02510001/02510001_GX030041_02.14.2024_2024-02-09-16:52:15.zip,No,NA
/BabyView_Bing/02510001/02510001_GX010086_02.14.2024_2024-02-14-22:47:53.zip,No,NA
/BabyView_Bing/02510001/02510001_GX010050_02.21.2024_2024-03-02-00:24:46.zip,No,NA
/BabyView_Bing/02510001/02510001_GX010053_02.21.2024_2024-02-28-23:55:27.zip,No,NA
/BabyView_Bing/02510001/02510001_GX010052_02.21.2024_2024-02-29-18:51:44.zip,No,NA
/BabyView_Bing/02510001/02510001_GX020052_02.21.2024_2024-02-29-11:05:08.zip,No,NA
/BabyView_Bing/02510001/02510001_GX030052_02.21.2024_2024-02-29-14:34:01.zip,No,NA
/BabyView_Bing/02510001/02510001_GX010002_03.06.2024_2024-03-07-00:19:37.zip,No,NA
/BabyView_Bing/02510001/02510001_GX020002_03.06.2024_2024-03-07-00:25:51.zip,No,NA
/BabyView_Bing/02550001/02550001_GX010012_07.24.2023_2023-07-24-21:16:49.zip,No,NA
/BabyView_Bing/02550001/02550001_GX010031_07.31.2023_2023-07-31-18:14:34.zip,No,NA
/BabyView_Bing/02550001/02550001_GX010037_07.31.2023_2023-08-02-04:25:08.zip,No,NA
/BabyView_Bing/02550001/02550001_GX020037_07.31.2023_2023-08-02-05:12:26.zip,No,NA
/BabyView_Bing/02550001/02550001_GX030037_07.31.2023_2023-08-02-05:57:27.zip,No,NA
/BabyView_Bing/02550001/02550001_GX040037_07.31.2023_2023-08-02-06:46:28.zip,No,NA
/BabyView_Bing/02550001/02550001_GX050037_07.31.2023_2023-08-02-07:26:49.zip,No,NA
/BabyView_Bing/02490001/02490001_GX010034_01.29.2024_2024-01-30-19:57:08.zip,No,NA
/BabyView_Bing/02490001/02490001_GX020034_01.29.2024_2024-01-30-20:00:50.zip,No,NA
/BabyView_Bing/02490001/02490001_GX030034_01.29.2024_2024-01-30-20:08:22.zip,No,NA
/BabyView_Bing/02490001/02490001_GX040034_01.29.2024_2024-01-30-20:14:53.zip,No,NA
/BabyView_Bing/02490001/02490001_GX010002_02.05.2024_2024-02-08-00:02:11.zip,No,NA
/BabyView_Bing/02490001/02490001_GX010039_02.07.2024_2024-02-13-18:08:20.zip,No,NA
/BabyView_Bing/02490001/02490001_GX020039_02.07.2024_2024-02-13-18:12:27.zip,No,NA
/BabyView_Bing/02490001/02490001_GX030039_02.07.2024_2024-02-13-18:03:32.zip,No,NA
/BabyView_Bing/02490001/02490001_GX040039_02.07.2024_2024-02-13-17:59:01.zip,No,NA
/BabyView_Bing/02490001/02490001_GX050039_02.07.2024_2024-02-13-17:54:51.zip,No,NA
/BabyView_Bing/02490001/02490001_GX010009_04.15.2024_2024-04-16-17:43:18.zip,No,NA
/BabyView_Bing/02490001/02490001_GX020009_04.15.2024_2024-04-16-17:49:17.zip,No,NA
/BabyView_Bing/02410001/02410001_GX010057_01.22.2024_2024-01-23-04:48:32.zip,No,NA
/BabyView_Bing/02410001/02410001_GX020057_01.22.2024_2024-01-23-05:25:49.zip,No,NA
/BabyView_Bing/02410001/02410001_GX010067_01.31.2024_2024-01-31-22:26:18.zip,No,NA
/BabyView_Bing/02410001/02410001_GX020067_01.31.2024_2024-01-31-22:41:18.zip,No,NA
/BabyView_Bing/02410001/02410001_GX010075_02.05.2024_2024-02-06-20:25:13.zip,No,NA
/BabyView_Bing/02410001/02410001_GX010076_02.05.2024_2024-02-06-20:33:01.zip,No,NA
/BabyView_Bing/02410001/02410001_GX010041_02.14.2024_2024-02-15-19:43:14.zip,No,NA
/BabyView_Bing/02410001/02410001_GX020041_02.14.2024_2024-02-15-20:37:43.zip,No,NA
/BabyView_Bing/02410001/02410001_GX020096_02.26.2024_2024-02-26-22:45:08.zip,No,NA
/BabyView_Bing/02410001/02410001_GX010096_02.26.2024_2024-02-26-22:42:45.zip,No,NA
/BabyView_Bing/02390001/02390001_GX020081_02.12.2024_2024-02-12-23:57:57.zip,No,NA
/BabyView_Bing/02390001/02390001_GX010081_02.12.2024_2024-02-13-00:06:20.zip,No,NA
/BabyView_Bing/02390001/02390001_GX010012_04.17.2024_2024-04-17-23:24:31.zip,No,NA
/BabyView_Bing/02390001/02390001_GX020012_04.17.2024_2024-04-17-23:15:46.zip,No,NA
/BabyView_Bing/02390001/02390001_GX030012_04.17.2024_2024-04-17-23:40:26.zip,No,NA
/BabyView_Bing/02390001/02390001_GX040012_04.17.2024_2024-04-17-23:48:36.zip,No,NA
/BabyView_Bing/02140001/02140001_GX010070_01.31.2024_2024-01-31-22:33:39.zip,No,NA
/BabyView_Bing/02140001/02140001_GX020070_01.31.2024_2024-01-31-22:49:09.zip,No,NA
/BabyView_Bing/02140001/02140001_GX030070_01.31.2024_2024-01-31-22:56:15.zip,No,NA
/BabyView_Bing/02140001/02140001_GX040070_01.31.2024_2024-01-31-23:03:42.zip,No,NA
/BabyView_Bing/02140001/02140001_GX050070_01.31.2024_2024-01-31-23:09:17.zip,No,NA
/BabyView_Bing/02140001/02140001_GX010049_02.26.2024_2024-02-27-18:34:31.zip,No,NA
/BabyView_Bing/02140001/02140001_GX020049_02.26.2024_2024-02-27-18:36:22.zip,No,NA
/BabyView_Bing/02100001/02100001_GX010031_01.24.2023_2024-01-25-17:41:14.zip,No,NA
/BabyView_Bing/02100001/02100001_GX020031_01.24.2023_2024-01-25-17:50:26.zip,No,NA
/BabyView_Bing/02100001/02100001_GX030031_01.24.2023_2024-01-25-17:21:19.zip,No,NA
/BabyView_Bing/02100001/02100001_GX010032_01.24.2023_2024-01-25-17:45:57.zip,No,NA
/BabyView_Bing/02100001/02100001_GX020032_01.24.2023_2024-01-25-17:30:37.zip,No,NA
/BabyView_Bing/02100001/02100001_GX030032_01.24.2023_2024-01-25-17:25:54.zip,No,NA
/BabyView_Bing/02100001/02100001_GX040032_01.24.2023_2024-01-25-17:54:52.zip,No,NA
/BabyView_Bing/02100001/02100001_GX050032_01.24.2023_2024-01-25-17:34:41.zip,No,NA
/BabyView_Bing/01990001/01990001_GX010043_02.14.2024_2024-02-20-17:50:04.zip,No,NA
/BabyView_Bing/01990001/01990001_GX010047_02.26.2024_2024-02-27-18:26:17.zip,No,NA
/BabyView_Bing/01990001/01990001_GX020047_02.26.2024_2024-02-27-18:46:19.zip,No,NA
/BabyView_Bing/01990001/01990001_GX030047_02.26.2024_2024-02-27-18:31:07.zip,No,NA
/BabyView_Bing/01990001/01990001_GX010057_03.06.2024_2024-03-07-17:45:24.zip,No,NA
/BabyView_Bing/01970002/01970002_GX010037_01.31.2024_2024-02-02-19:35:10.zip,No,NA
/BabyView_Bing/01970002/01970002_GX010001_01.24.2024_2024-01-24-19:33:45.zip,No,NA
/BabyView_Bing/01970002/01970002_GX020001_01.24.2024_2024-01-24-19:36:27.zip,No,NA
/BabyView_Bing/01970002/01970002_GX030001_01.24.2024_2024-01-24-19:38:09.zip,No,NA
/BabyView_Bing/01970002/01970002_GX010026_08.09.2023_2023-08-14-16:13:50.zip,No,NA
/BabyView_Bing/01970002/01970002_GX020026_08.09.2023_2023-08-14-16:15:29.zip,No,NA
/BabyView_Bing/01970002/01970002_GX010017_07.31.2023_2023-07-31-19:04:40.zip,No,NA
/BabyView_Bing/01970002/01970002_GX010073_02.05.2024_2024-02-06-20:24:47.zip,No,NA
/BabyView_Bing/01970002/01970002_GX010046_02.14.2024_2024-02-20-17:53:32.zip,No,NA
/BabyView_Bing/01970002/01970002_GX010044_02.14.2024_2024-02-20-17:45:58.zip,No,NA
/BabyView_Bing/01970002/01970002_GX010100_03.04.2024_2024-03-04-19:15:23.zip,No,NA
/BabyView_Bing/01970002/01970002_GX010058_03.06.2024_2024-03-07-17:41:39.zip,No,NA
/BabyView_Bing/01750001/01750001_GX010011_04.17.2024_2024-04-17-23:30:01.zip,No,NA
/BabyView_Bing/01750001/01750001_GX010061_03.06.2024_2024-03-07-17:20:33.zip,No,NA
/BabyView_Bing/01750001/01750001_GX020061_03.06.2024_2024-03-07-17:21:38.zip,No,NA
/BabyView_Bing/01740001/01740001_GX010038_02.07.2024_2024-02-08-21:24:01.zip,No,NA
/BabyView_Bing/01740001/01740001_GX010059_01.22.2024_2024-01-23-04:55:30.zip,No,NA
/BabyView_Bing/01740001/01740001_GX010093_02.21.2024_2024-02-21-22:51:23.zip,No,NA
/BabyView_Bing/01740001/01740001_GX020093_02.21.2024_2024-02-21-23:00:32.zip,No,NA
/BabyView_Bing/01740001/01740001_GX020060_03.06.2024_2024-03-07-17:27:26.zip,No,NA
/BabyView_Bing/01740001/01740001_GX030060_03.06.2024_2024-03-07-17:23:05.zip,No,NA
/BabyView_Bing/01740001/01740001_GX010060_03.06.2024_2024-03-07-17:31:53.zip,No,NA
/BabyView_Bing/01740001/01740001_GX010008_04.29.2024_2024-04-30-21:25:54.zip,No,NA
/BabyView_Bing/01720001/01720001_GX010074_02.05.2024_2024-02-06-20:19:00.zip,No,NA
/BabyView_Bing/01720001/01720001_GX020074_02.05.2024_2024-02-06-20:39:46.zip,No,NA
/BabyView_Bing/01720001/01720001_GX030074_02.05.2024_2024-02-06-20:41:48.zip,No,NA
/BabyView_Bing/01720001/01720001_GX020084_02.12.2024_2024-02-12-23:51:07.zip,No,NA
/BabyView_Bing/01720001/01720001_GX010084_02.12.2024_2024-02-12-23:56:28.zip,No,NA
/BabyView_Bing/01720001/01720001_GX010043_02.14.2024_2024-02-15-20:02:41.zip,No,NA
/BabyView_Bing/01720001/01720001_GX020043_02.14.2024_2024-02-15-20:07:18.zip,No,NA
/BabyView_Bing/01720001/01720001_GX030043_02.14.2024_2024-02-15-20:12:57.zip,No,NA
/BabyView_Bing/01720001/01720001_GX010101_03.04.2024_2024-03-04-19:29:41.zip,No,NA
/BabyView_Bing/01720001/01720001_GX020101_03.04.2024_2024-03-04-19:37:00.zip,No,NA
/BabyView_Bing/01720001/01720001_GX030101_03.04.2024_2024-03-04-19:38:05.zip,No,NA
/BabyView_Bing/01720001/01720001_GX010103_03.06.2024_2024-03-06-19:31:20.zip,No,NA
/BabyView_Bing/01720001/01720001_GX020103_03.06.2024_2024-03-06-19:36:59.zip,No,NA
/BabyView_Bing/01720001/01720001_GX030103_03.06.2024_2024-03-06-19:56:39.zip,No,NA
/BabyView_Bing/01720001/01720001_GX040103_03.06.2024_2024-03-06-20:14:49.zip,No,NA
/BabyView_Bing/01720001/01720001_GX050103_03.06.2024_2024-03-06-20:19:18.zip,No,NA
/BabyView_Bing/01590001/01590001_GX010104_03.06.2024_2024-03-06-19:44:09.zip,No,NA
/BabyView_Bing/01590001/01590001_GX020104_03.06.2024_2024-03-06-19:50:49.zip,No,NA
/BabyView_Bing/01590001/01590001_GX030104_03.06.2024_2024-03-06-20:02:30.zip,No,NA
/BabyView_Bing/01590001/01590001_GX040104_03.06.2024_2024-03-06-20:08:44.zip,No,NA
/BabyView_Bing/01590001/01590001_GX050104_03.06.2024_2024-03-06-20:24:46.zip,No,NA
/BabyView_Bing/01480001/01480001_GX010028_01.22.2024_2024-01-23-18:50:09.zip,No,NA
/BabyView_Bing/01480001/01480001_GX020028_01.22.2024_2024-01-23-18:45:35.zip,No,NA
/BabyView_Bing/01480001/01480001_GX010037_01.31.2024_2024-02-02-20:52:25.zip,No,NA
/BabyView_Bing/01480001/01480001_GX020037_01.31.2024_2024-02-02-20:48:12.zip,No,NA
/BabyView_Bing/01480001/01480001_GX030037_01.31.2024_2024-02-02-20:44:21.zip,No,NA
/BabyView_Bing/01480001/01480001_GX040037_01.31.2024_2024-02-02-20:41:08.zip,No,NA
/BabyView_Bing/01480001/01480001_GX010042_02.14.2024_2024-02-15-19:38:35.zip,No,NA
/BabyView_Bing/01480001/01480001_GX020042_02.14.2024_2024-02-15-20:05:09.zip,No,NA
/BabyView_Bing/01480001/01480001_GX030042_02.14.2024_2024-02-15-20:11:45.zip,No,NA
/BabyView_Bing/01480001/01480001_GX040042_02.14.2024_2024-02-15-19:34:09.zip,No,NA
