full_paths,date,duration
/data/yinzi/babyview_20240503/00820001/00820001_GX010013_05.15.2023-05.21.2023_05.09.2023-NA.MP4,2023-05-09,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX020023_06.26.2023-07.02.2023_06.29.2023-NA.MP4,2023-06-29,94.4
/data/yinzi/babyview_20240503/00820001/00820001_GX030041_09.18.2023-09.24.2023_09.25.2023-4:28pm.MP4,2023-09-25,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX010021_06.05.2023-06.11.2023_06.11.2023-NA.MP4,2023-06-11,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX030014_05.22.2023-05.28.2023_05.11.2023-NA.MP4,2023-05-11,429.1
/data/yinzi/babyview_20240503/00820001/00820001_GX010045_10.09.2023-10.15.2023_10.06.2023-5:20pm.MP4,2023-10-06,1089.11
/data/yinzi/babyview_20240503/00820001/00820001_GX030037_09.11.2023-09.17.2023_09.12.2023-4:58pm.MP4,2023-09-12,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX010014_05.22.2023-05.28.2023_05.11.2023-NA.MP4,2023-05-11,704.73
/data/yinzi/babyview_20240503/00820001/00820001_GX010074_03.04.2024-03.10.2024_03.10.2024-9:19am.MP4,2024-03-10,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX010032_07.24.2023-07.30.2023_07.30.2023-6:13pm.MP4,2023-07-30,44.45
/data/yinzi/babyview_20240503/00820001/00820001_GX030033_07.31.2023-08.06.2023_08.01.2023-5:39pm.MP4,2023-08-01,852.22
/data/yinzi/babyview_20240503/00820001/00820001_GX010037_09.11.2023-09.17.2023_09.12.2023-4:58pm.MP4,2023-09-12,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX030080_04.15.2024-04.21.2024_04.21.2024-5:41pm.MP4,2024-04-21,704.73
/data/yinzi/babyview_20240503/00820001/00820001_GX010017_05.29.2023-06.04.2023_05.31.2023-NA.MP4,2023-05-31,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX010033_08.07.2023-08.13.2023_08.01.2023-5:39pm.MP4,2023-08-01,960.98
/data/yinzi/babyview_20240503/00820001/00820001_GX030009_05.01.2023-05.07.2023_05.04.2023-NA.MP4,2023-05-04,704.73
/data/yinzi/babyview_20240503/00820001/00820001_GX010034_08.07.2023-08.13.2023_08.05.2023-NA.MP4,2023-08-05,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX010058_11.06.2023-11.12.2023_11.08.2023-NA.MP4,2023-11-08,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX010042_09.25.2023-10.01.2023_09.25.2023-NA.MP4,2023-09-25,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX010023_06.26.2023-07.02.2023_06.29.2023-NA.MP4,2023-06-29,324.42
/data/yinzi/babyview_20240503/00820001/00820001_GX020017_05.29.2023-06.04.2023_05.31.2023-NA.MP4,2023-05-31,814.49
/data/yinzi/babyview_20240503/00820001/00820001_GX010033_07.31.2023-08.06.2023_08.01.2023-5:39pm.MP4,2023-08-01,960.98
/data/yinzi/babyview_20240503/00820001/00820001_GX030028_07.24.2023-07.30.2023_07.25.2023-4:47pm.MP4,2023-07-25,337.49
/data/yinzi/babyview_20240503/00820001/00820001_GX040015_05.22.2023-05.28.2023_05.26.2023-NA.MP4,2023-05-26,334.0
/data/yinzi/babyview_20240503/00820001/00820001_GX010040_09.18.2023-09.24.2023_09.18.2023-NA.MP4,2023-09-18,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX010078_04.15.2024-04.21.2024_03.24.2024-NA.MP4,2024-03-24,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX010038_09.11.2023-09.17.2023_09.14.2023-5:01pm.MP4,2023-09-14,704.73
/data/yinzi/babyview_20240503/00820001/00820001_GX010046_10.09.2023-10.15.2023_10.06.2023-NA.MP4,2023-10-06,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX010022_06.26.2023-07.02.2023_06.26.2023-5:11pm.MP4,2023-06-26,960.98
/data/yinzi/babyview_20240503/00820001/00820001_GX010057_11.06.2023-11.12.2023_11.05.2023-4:44pm.MP4,2023-11-05,896.92
/data/yinzi/babyview_20240503/00820001/00820001_GX030021_06.05.2023-06.11.2023_06.11.2023-NA.MP4,2023-06-11,383.68
/data/yinzi/babyview_20240503/00820001/00820001_GX020076_03.18.2024-03.24.2024_03.14.2024-5:56pm.MP4,2024-03-14,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX030050_10.16.2023-10.22.2023_10.22.2023-8:17am.MP4,2023-10-22,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX010009_05.01.2023-05.07.2023_05.04.2023-NA.MP4,2023-05-04,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX020046_10.09.2023-10.15.2023_10.06.2023-NA.MP4,2023-10-06,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX020041_09.18.2023-09.24.2023_09.25.2023-4:28pm.MP4,2023-09-25,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX010076_03.18.2024-03.24.2024_03.14.2024-5:56pm.MP4,2024-03-14,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX010010_05.01.2023-05.07.2023_05.05.2023-NA.MP4,2023-05-05,37.81
/data/yinzi/babyview_20240503/00820001/00820001_GX020045_10.09.2023-10.15.2023_10.06.2023-5:20pm.MP4,2023-10-06,1025.05
/data/yinzi/babyview_20240503/00820001/00820001_GX010079_04.08.2024-04.14.2024_04.09.2024-NA.MP4,2024-04-09,704.73
/data/yinzi/babyview_20240503/00820001/00820001_GX030013_05.15.2023-05.21.2023_05.09.2023-NA.MP4,2023-05-09,529.2
/data/yinzi/babyview_20240503/00820001/00820001_GX020056_10.30.2023-11.05.2023_11.01.2023-NA.MP4,2023-11-01,711.81
/data/yinzi/babyview_20240503/00820001/00820001_GX030008_04.24.2023-04.30.2023_04.30.2023-NA.MP4,2023-04-30,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX040062_11.20.2023-11.26.2023_11.24.2023-10:17am.MP4,2023-11-24,418.11
/data/yinzi/babyview_20240503/00820001/00820001_GX010076_03.11.2024-03.17.2024_03.14.2024-5:56pm.MP4,2024-03-14,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX040009_05.01.2023-05.07.2023_05.04.2023-NA.MP4,2023-05-04,481.77
/data/yinzi/babyview_20240503/00820001/00820001_GX020038_09.11.2023-09.17.2023_09.14.2023-5:01pm.MP4,2023-09-14,704.73
/data/yinzi/babyview_20240503/00820001/00820001_GX020050_10.16.2023-10.22.2023_10.22.2023-8:17am.MP4,2023-10-22,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX030035_08.14.2023-08.20.2023_08.17.2023-4:48pm.MP4,2023-08-17,593.96
/data/yinzi/babyview_20240503/00820001/00820001_GX010033_08.14.2023-08.20.2023_08.01.2023-5:39pm.MP4,2023-08-01,225.99
/data/yinzi/babyview_20240503/00820001/00820001_GX010050_10.16.2023-10.22.2023_10.22.2023-8:17am.MP4,2023-10-22,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX030055_10.30.2023-11.05.2023_11.01.2023-4:30pm.MP4,2023-11-01,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX010020_06.05.2023-06.11.2023_06.09.2023-NA.MP4,2023-06-09,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX020058_11.06.2023-11.12.2023_11.08.2023-NA.MP4,2023-11-08,741.94
/data/yinzi/babyview_20240503/00820001/00820001_GX010035_08.14.2023-08.20.2023_08.17.2023-4:48pm.MP4,2023-08-17,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX020039_09.18.2023-09.24.2023_09.18.2023-4:28pm.MP4,2023-09-18,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX010041_09.25.2023-10.01.2023_09.25.2023-4:28pm.MP4,2023-09-25,896.92
/data/yinzi/babyview_20240503/00820001/00820001_GX020057_11.06.2023-11.12.2023_11.08.2023-4:37pm.MP4,2023-11-08,896.92
/data/yinzi/babyview_20240503/00820001/00820001_GX020073_03.04.2024-03.10.2024_03.03.2024-9:42am.MP4,2024-03-03,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX020052_10.23.2023-10.29.2023_10.28.2023-10:36am.MP4,2023-10-28,498.3
/data/yinzi/babyview_20240503/00820001/00820001_GX030015_05.22.2023-05.28.2023_05.26.2023-NA.MP4,2023-05-26,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX030033_08.07.2023-08.13.2023_08.01.2023-5:39pm.MP4,2023-08-01,241.28
/data/yinzi/babyview_20240503/00820001/00820001_GX020026_07.10.2023-07.16.2023_07.09.2023-8:37am.MP4,2023-07-09,832.85
/data/yinzi/babyview_20240503/00820001/00820001_GX040061_11.20.2023-11.26.2023_11.20.2023-6:04pm.MP4,2023-11-20,121.56
/data/yinzi/babyview_20240503/00820001/00820001_GX010013_05.08.2023-05.14.2023_05.09.2023-NA.MP4,2023-05-09,896.92
/data/yinzi/babyview_20240503/00820001/00820001_GX040057_11.06.2023-11.12.2023_11.08.2023-4:37pm.MP4,2023-11-08,208.98
/data/yinzi/babyview_20240503/00820001/00820001_GX020059_11.06.2023-11.12.2023_11.10.2023-4:14pm.MP4,2023-11-10,768.79
/data/yinzi/babyview_20240503/00820001/00820001_GX010039_09.18.2023-09.24.2023_09.18.2023-4:28pm.MP4,2023-09-18,704.73
/data/yinzi/babyview_20240503/00820001/00820001_GX020061_11.20.2023-11.26.2023_11.20.2023-6:04pm.MP4,2023-11-20,832.85
/data/yinzi/babyview_20240503/00460001/00460001_GX030005_02.12.2024-02.18.2024_02.14.2024-1:47pm.MP4,2024-02-14,402.33
/data/yinzi/babyview_20240503/00460001/00460001_GX030007_02.12.2024-02.18.2024_NA-NA.MP4,2024-02-12,387.99
/data/yinzi/babyview_20240503/00460001/00460001_GX020012_03.04.2024-03.10.2024_03.11.2024-7:53am.MP4,2024-03-11,704.73
/data/yinzi/babyview_20240503/00460001/00460001_GX030012_03.04.2024-03.10.2024_03.11.2024-7:53am.MP4,2024-03-11,704.73
/data/yinzi/babyview_20240503/00460001/00460001_GX020010_02.19.2024-02.25.2024_02.22.2024-12:35pm.MP4,2024-02-22,704.73
/data/yinzi/babyview_20240503/00460001/00460001_GX030011_02.26.2024-03.03.2024_NA-NA.MP4,2024-02-26,538.84
/data/yinzi/babyview_20240503/00460001/00460001_GX010007_02.12.2024-02.18.2024_02.14.2024-1:47pm.MP4,2024-02-14,704.73
/data/yinzi/babyview_20240503/00460001/00460001_GX040012_03.04.2024-03.10.2024_03.11.2024-7:53am.MP4,2024-03-11,94.34
/data/yinzi/babyview_20240503/00460001/00460001_GX010009_02.12.2024-02.18.2024_NA-NA.MP4,2024-02-12,704.73
/data/yinzi/babyview_20240503/00460001/00460001_GX020011_02.26.2024-03.03.2024_NA-NA.MP4,2024-02-26,704.73
/data/yinzi/babyview_20240503/00460001/00460001_GX010005_02.12.2024-02.18.2024_NA-NA.MP4,2024-02-12,704.73
/data/yinzi/babyview_20240503/00460001/00460001_GX020005_02.12.2024-02.18.2024_02.14.2024-1:47pm.MP4,2024-02-14,704.73
/data/yinzi/babyview_20240503/00460001/00460001_GX020007_02.12.2024-02.18.2024_NA-NA.MP4,2024-02-12,704.73
/data/yinzi/babyview_20240503/00460001/00460001_GX010012_03.04.2024-03.10.2024_03.11.2024-7:53am.MP4,2024-03-11,704.73
/data/yinzi/babyview_20240503/00460001/00460001_GX030010_02.19.2024-02.25.2024_02.22.2024-12:35pm.MP4,2024-02-22,392.92
/data/yinzi/babyview_20240503/00460001/00460001_GX010010_02.19.2024-02.25.2024_02.22.2024-12:35pm.MP4,2024-02-22,704.73
/data/yinzi/babyview_20240503/00460001/00460001_GX020009_02.12.2024-02.18.2024_2024-02-23-16:12:13.MP4,2024-02-23,480.15
/data/yinzi/babyview_20240503/00320003/00320003_GX020015_02.12.2024-02.18.2024_02.16.2024-4:50pm.MP4,2024-02-16,115.31
/data/yinzi/babyview_20240503/00320003/00320003_GX010064__2024-04-29-00:27:38.MP4,2024-04-29,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX030018_02.19.2024-02.25.2024_02.21.2024-4:45pm.MP4,2024-02-21,445.65
/data/yinzi/babyview_20240503/00320003/00320003_GX010046_03.11.2024-03.17.2024_03.17.2024-1:42pm.MP4,2024-03-17,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX010057_04.08.2024-04.14.2024_04.14.2024-9:35am.MP4,2024-04-14,704.73
/data/yinzi/babyview_20240503/00320003/00320003_GX020051_04.01.2024-04.07.2024_04.07.2024-11:45am.MP4,2024-04-07,239.61
/data/yinzi/babyview_20240503/00320003/00320003_GX020043_03.11.2024-03.17.2024_03.17.2024-8:45am.MP4,2024-03-17,44.41
/data/yinzi/babyview_20240503/00320003/00320003_GX020030_03.04.2024-03.10.2024_03.08.2024-4:29pm.MP4,2024-03-08,266.5
/data/yinzi/babyview_20240503/00320003/00320003_GX010041_03.11.2024-03.17.2024_03.17.2024-8:11am.MP4,2024-03-17,643.18
/data/yinzi/babyview_20240503/00320003/00320003_GX010056_04.01.2024-04.07.2024_04.07.2024-12:41pm.MP4,2024-04-07,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX010058_04.08.2024-04.14.2024_04.14.2024-12:13pm.MP4,2024-04-14,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX030056_04.01.2024-04.07.2024_04.07.2024-12:41pm.MP4,2024-04-07,245.21
/data/yinzi/babyview_20240503/00320003/00320003_GX020050_03.25.2024-03.31.2024_03.31.2024-12:50pm.MP4,2024-03-31,704.73
/data/yinzi/babyview_20240503/00320003/00320003_GX010020_02.19.2024-02.25.2024_02.22.2024-6:31pm.MP4,2024-02-22,881.88
/data/yinzi/babyview_20240503/00320003/00320003_GX010009_02.12.2024-02.18.2024_02.14.2024-7:13pm.MP4,2024-02-14,514.09
/data/yinzi/babyview_20240503/00320003/00320003_GX010047_03.18.2024-03.24.2024_03.24.2024-8:24am.MP4,2024-03-24,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX020046_03.11.2024-03.17.2024_03.17.2024-1:42pm.MP4,2024-03-17,832.85
/data/yinzi/babyview_20240503/00320003/00320003_GX020018_02.19.2024-02.25.2024_02.21.2024-4:45pm.MP4,2024-02-21,960.98
/data/yinzi/babyview_20240503/00320003/00320003_GX010062_04.15.2024-04.21.2024_04.21.2024-2:18pm.MP4,2024-04-21,701.5
/data/yinzi/babyview_20240503/00320003/00320003_GX010013_02.12.2024-02.18.2024_02.15.2024-6:28pm.MP4,2024-02-15,704.73
/data/yinzi/babyview_20240503/00320003/00320003_GX010011_02.12.2024-02.18.2024_02.14.2024-6:33pm.MP4,2024-02-14,414.44
/data/yinzi/babyview_20240503/00320003/00320003_GX010048_03.18.2024-03.24.2024_03.24.2024-1:15pm.MP4,2024-03-24,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX010039_03.04.2024-03.10.2024_03.10.2024-5:59pm.MP4,2024-03-10,578.35
/data/yinzi/babyview_20240503/00320003/00320003_GX030061_04.15.2024-04.21.2024_04.21.2024-7:53am.MP4,2024-04-21,640.24
/data/yinzi/babyview_20240503/00320003/00320003_GX020023_02.19.2024-02.25.2024_02.23.2024-8:06am.MP4,2024-02-23,960.98
/data/yinzi/babyview_20240503/00320003/00320003_GX020057_04.08.2024-04.14.2024_04.14.2024-9:35am.MP4,2024-04-14,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX010023_02.19.2024-02.25.2024_02.23.2024-8:06am.MP4,2024-02-23,960.98
/data/yinzi/babyview_20240503/00320003/00320003_GX020042_03.11.2024-03.17.2024_03.17.2024-8:40am.MP4,2024-03-17,42.21
/data/yinzi/babyview_20240503/00320003/00320003_GX030049_03.25.2024-03.31.2024_03.30.2024-11:19am.MP4,2024-03-30,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX010042_03.11.2024-03.17.2024_03.17.2024-8:40am.MP4,2024-03-17,704.73
/data/yinzi/babyview_20240503/00320003/00320003_GX030023_02.19.2024-02.25.2024_02.23.2024-8:06am.MP4,2024-02-23,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX010051_04.01.2024-04.07.2024_04.07.2024-11:45am.MP4,2024-04-07,832.85
/data/yinzi/babyview_20240503/00320003/00320003_GX040023_02.19.2024-02.25.2024_02.23.2024-8:06am.MP4,2024-02-23,250.65
/data/yinzi/babyview_20240503/00320003/00320003_GX010040_03.11.2024-03.17.2024_03.16.2024-NA.MP4,2024-03-16,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX010050_03.25.2024-03.31.2024_03.31.2024-12:50pm.MP4,2024-03-31,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX040029_02.26.2024-03.03.2024_03.03.2024-6:38pm.MP4,2024-03-03,209.3
/data/yinzi/babyview_20240503/00320003/00320003_GX020032_03.04.2024-03.10.2024_03.10.2024-5:12pm.MP4,2024-03-10,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX010063__2024-04-29-00:59:14.MP4,2024-04-29,434.4
/data/yinzi/babyview_20240503/00320003/00320003_GX030050_03.25.2024-03.31.2024_03.31.2024-12:50pm.MP4,2024-03-31,832.85
/data/yinzi/babyview_20240503/00320003/00320003_GX010032_03.04.2024-03.10.2024_03.10.2024-5:12pm.MP4,2024-03-10,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX020047_03.18.2024-03.24.2024_03.24.2024-8:24am.MP4,2024-03-24,408.75
/data/yinzi/babyview_20240503/00320003/00320003_GX010049_03.25.2024-03.31.2024_03.30.2024-11:19am.MP4,2024-03-30,960.98
/data/yinzi/babyview_20240503/00320003/00320003_GX010019_02.19.2024-02.25.2024_02.22.2024-6:10pm.MP4,2024-02-22,960.98
/data/yinzi/babyview_20240503/00320003/00320003_GX020029_02.26.2024-03.03.2024_03.03.2024-6:38pm.MP4,2024-03-03,1025.05
/data/yinzi/babyview_20240503/00320003/00320003_GX010018_02.19.2024-02.25.2024_02.21.2024-4:45pm.MP4,2024-02-21,832.85
/data/yinzi/babyview_20240503/00320003/00320003_GX010043_03.11.2024-03.17.2024_03.17.2024-8:45am.MP4,2024-03-17,789.82
/data/yinzi/babyview_20240503/00320003/00320003_GX020056_04.01.2024-04.07.2024_04.07.2024-12:41pm.MP4,2024-04-07,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX010015_02.12.2024-02.18.2024_02.16.2024-4:50pm.MP4,2024-02-16,704.73
/data/yinzi/babyview_20240503/00320003/00320003_GX010061_04.15.2024-04.21.2024_04.21.2024-7:53am.MP4,2024-04-21,811.84
/data/yinzi/babyview_20240503/00320003/00320003_GX010030_03.04.2024-03.10.2024_03.08.2024-4:29pm.MP4,2024-03-08,832.85
/data/yinzi/babyview_20240503/00320003/00320003_GX010021_02.19.2024-02.25.2024_02.23.2024-6:54pm.MP4,2024-02-23,1025.05
/data/yinzi/babyview_20240503/00320003/00320003_GX030057_04.08.2024-04.14.2024_04.14.2024-9:35am.MP4,2024-04-14,279.71
/data/yinzi/babyview_20240503/00320003/00320003_GX010045_03.11.2024-03.17.2024_03.17.2024-2:20pm.MP4,2024-03-17,81.0
/data/yinzi/babyview_20240503/00320003/00320003_GX020048_03.18.2024-03.24.2024_03.24.2024-1:15pm.MP4,2024-03-24,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX020040_03.11.2024-03.17.2024_03.16.2024-NA.MP4,2024-03-16,832.85
/data/yinzi/babyview_20240503/00320003/00320003_GX010029_02.26.2024-03.03.2024_03.03.2024-6:38pm.MP4,2024-03-03,1025.05
/data/yinzi/babyview_20240503/00320003/00320003_GX030029_02.26.2024-03.03.2024_03.03.2024-6:38pm.MP4,2024-03-03,896.92
/data/yinzi/babyview_20240503/00320003/00320003_GX030040_03.11.2024-03.17.2024_03.16.2024-NA.MP4,2024-03-16,433.37
/data/yinzi/babyview_20240503/00320003/00320003_GX030046_03.11.2024-03.17.2024_03.17.2024-1:42pm.MP4,2024-03-17,392.09
/data/yinzi/babyview_20240503/00320003/00320003_GX020058_04.08.2024-04.14.2024_04.14.2024-12:13pm.MP4,2024-04-14,672.28
/data/yinzi/babyview_20240503/00320003/00320003_GX030032_03.04.2024-03.10.2024_03.10.2024-5:12pm.MP4,2024-03-10,102.1
/data/yinzi/babyview_20240503/00320003/00320003_GX020061_04.15.2024-04.21.2024_04.21.2024-7:53am.MP4,2024-04-21,832.85
/data/yinzi/babyview_20240503/00320003/00320003_GX010031_03.04.2024-03.10.2024_03.10.2024-1:00pm.MP4,2024-03-10,768.79
/data/yinzi/babyview_20240503/00320003/00320003_GX040050_03.25.2024-03.31.2024_03.31.2024-12:50pm.MP4,2024-03-31,690.97
/data/yinzi/babyview_20240503/00320003/00320003_GX010010_02.12.2024-02.18.2024_02.14.2024-7:13pm.MP4,2024-02-14,550.32
/data/yinzi/babyview_20240503/00320003/00320003_GX010016_02.12.2024-02.18.2024_02.16.2024-5:08pm.MP4,2024-02-16,479.55
/data/yinzi/babyview_20240503/00320003/00320003_GX040049_03.25.2024-03.31.2024_03.30.2024-11:19am.MP4,2024-03-30,626.73
/data/yinzi/babyview_20240503/00320003/00320003_GX020031_03.04.2024-03.10.2024_03.10.2024-1:00pm.MP4,2024-03-10,164.8
/data/yinzi/babyview_20240503/00410001/00410001_GX010010__2024-04-24-06:14:20.MP4,2024-04-24,320.29
/data/yinzi/babyview_20240503/00410001/00410001_GX010006_12.25.2023-12.31.2023_2024-02-16-02:07:19.MP4,2024-02-16,118.55
/data/yinzi/babyview_20240503/00370002/00370002_GX020017_04.08.2024-04.14.2024_04.13.2024-4:38pm.MP4,2024-04-13,1025.05
/data/yinzi/babyview_20240503/00370002/00370002_GX030020_04.22.2024-04.28.2024_2024-04-27-00:53:14.MP4,2024-04-27,832.85
/data/yinzi/babyview_20240503/00370002/00370002_GX030010_03.04.2024-03.10.2024_03.09.2024-10:13am.MP4,2024-03-09,768.79
/data/yinzi/babyview_20240503/00370002/00370002_GX030015_03.25.2024-03.31.2024_03.31.2024-3:00pm.MP4,2024-03-31,467.5
/data/yinzi/babyview_20240503/00370002/00370002_GX010001_02.05.2024-02.11.2024_01.24.2024-4:00pm.MP4,2024-01-24,1089.11
/data/yinzi/babyview_20240503/00370002/00370002_GX040007_02.26.2024-03.03.2024_02.29.2024-10:26am.MP4,2024-02-29,402.24
/data/yinzi/babyview_20240503/00370002/00370002_GX010010_01.29.2024-02.04.2024_02.03.2024-4:09pm.MP4,2024-02-03,766.81
/data/yinzi/babyview_20240503/00370002/00370002_GX040011_03.11.2024-03.17.2024_03.15.2024-2:43pm.MP4,2024-03-15,257.43
/data/yinzi/babyview_20240503/00370002/00370002_GX010001_02.12.2024-02.18.2024_01.24.2024-4:00pm.MP4,2024-01-24,704.73
/data/yinzi/babyview_20240503/00370002/00370002_GX010007_01.29.2024-02.04.2024_02.02.2024-11:03am.MP4,2024-02-02,477.72
/data/yinzi/babyview_20240503/00370002/00370002_GX020006_01.29.2024-02.04.2024_02.02.2024-11:03am.MP4,2024-02-02,747.95
/data/yinzi/babyview_20240503/00370002/00370002_GX020012_01.29.2024-02.04.2024_02.03.2024-4:09pm.MP4,2024-02-03,704.73
/data/yinzi/babyview_20240503/00370002/00370002_GX010010_03.04.2024-03.10.2024_02.03.2024-4:09pm.MP4,2024-02-03,960.98
/data/yinzi/babyview_20240503/00370002/00370002_GX010009_01.29.2024-02.04.2024_NA-NA.MP4,2024-01-29,1.11
/data/yinzi/babyview_20240503/00370002/00370002_GX010015_03.25.2024-03.31.2024_03.31.2024-3:00pm.MP4,2024-03-31,1025.05
/data/yinzi/babyview_20240503/00370002/00370002_GX010019_04.15.2024-04.21.2024_2024-04-21-20:17:37.MP4,2024-04-21,1089.11
/data/yinzi/babyview_20240503/00370002/00370002_GX040020_04.22.2024-04.28.2024_2024-04-27-00:59:02.MP4,2024-04-27,241.37
/data/yinzi/babyview_20240503/00370002/00370002_GX010003_02.12.2024-02.18.2024_01.31.2024-9:42am.MP4,2024-01-31,337.88
/data/yinzi/babyview_20240503/00370002/00370002_GX010020_04.22.2024-04.28.2024_2024-04-27-00:08:09.MP4,2024-04-27,896.92
/data/yinzi/babyview_20240503/00370002/00370002_GX020006_02.19.2024-02.25.2024_02.02.2024-11:03am.MP4,2024-02-02,960.98
/data/yinzi/babyview_20240503/00370002/00370002_GX010013_03.11.2024-03.17.2024_03.17.2024-NA.MP4,2024-03-17,875.9
/data/yinzi/babyview_20240503/00370002/00370002_GX020007_02.26.2024-03.03.2024_02.29.2024-10:26am.MP4,2024-02-29,704.73
/data/yinzi/babyview_20240503/00370002/00370002_GX030017_04.08.2024-04.14.2024_04.13.2024-4:38pm.MP4,2024-04-13,820.09
/data/yinzi/babyview_20240503/00370002/00370002_GX040021_04.22.2024-04.28.2024_2024-04-28-17:14:36.MP4,2024-04-28,305.47
/data/yinzi/babyview_20240503/00370002/00370002_GX020013_03.11.2024-03.17.2024_03.17.2024-NA.MP4,2024-03-17,768.79
/data/yinzi/babyview_20240503/00370002/00370002_GX030007_02.26.2024-03.03.2024_02.29.2024-10:26am.MP4,2024-02-29,768.79
/data/yinzi/babyview_20240503/00370002/00370002_GX020008_02.26.2024-03.03.2024_03.03.2024-5:19pm.MP4,2024-03-03,768.79
/data/yinzi/babyview_20240503/00370002/00370002_GX010011_01.29.2024-02.04.2024_02.03.2024-4:09pm.MP4,2024-02-03,203.37
/data/yinzi/babyview_20240503/00370002/00370002_GX030012_01.29.2024-02.04.2024_02.03.2024-4:09pm.MP4,2024-02-03,131.63
/data/yinzi/babyview_20240503/00370002/00370002_GX010001_01.22.2024-01.28.2024_01.24.2024-4:00pm.MP4,2024-01-24,1025.05
/data/yinzi/babyview_20240503/00370002/00370002_GX040001_01.22.2024-01.28.2024_01.24.2024-4:00pm.MP4,2024-01-24,225.2
/data/yinzi/babyview_20240503/00370002/00370002_GX020019_04.15.2024-04.21.2024_2024-04-21-20:51:34.MP4,2024-04-21,960.98
/data/yinzi/babyview_20240503/00370002/00370002_GX010011_03.11.2024-03.17.2024_02.03.2024-4:09pm.MP4,2024-02-03,896.92
/data/yinzi/babyview_20240503/00370002/00370002_GX010016_04.01.2024-04.07.2024_04.07.2024-5:02pm.MP4,2024-04-07,1025.05
/data/yinzi/babyview_20240503/00370002/00370002_GX010012_03.11.2024-03.17.2024_02.03.2024-4:09pm.MP4,2024-02-03,84.55
/data/yinzi/babyview_20240503/00370002/00370002_GX020015_03.25.2024-03.31.2024_03.31.2024-3:00pm.MP4,2024-03-31,1153.17
/data/yinzi/babyview_20240503/00370002/00370002_GX010008_01.29.2024-02.04.2024_02.02.2024-11:03am.MP4,2024-02-02,273.34000000000003
/data/yinzi/babyview_20240503/00370002/00370002_GX030006_02.19.2024-02.25.2024_02.22.2024-6:09pm.MP4,2024-02-22,948.44
/data/yinzi/babyview_20240503/00370002/00370002_GX030014_03.18.2024-03.24.2024_03.23.2024-4:12pm.MP4,2024-03-23,768.79
/data/yinzi/babyview_20240503/00370002/00370002_GX030013_03.11.2024-03.17.2024_03.17.2024-NA.MP4,2024-03-17,960.98
/data/yinzi/babyview_20240503/00370002/00370002_GX020021_04.22.2024-04.28.2024_2024-04-28-16:42:56.MP4,2024-04-28,832.85
/data/yinzi/babyview_20240503/00370002/00370002_GX020011_03.11.2024-03.17.2024_03.15.2024-2:43pm.MP4,2024-03-15,704.73
/data/yinzi/babyview_20240503/00370002/00370002_GX020018_04.08.2024-04.14.2024_04.14.2024-10:00am.MP4,2024-04-14,1153.17
/data/yinzi/babyview_20240503/00370002/00370002_GX010012_01.29.2024-02.04.2024_02.03.2024-4:09pm.MP4,2024-02-03,704.73
